Release ; Filename ; Size ; LocTouched ; NR  ; NFix ; NAuth  ; LocAdded ; MaxLocAdded ; AvgLocAdded ; Churn ; MaxChurn ; AvgChurn ; ChgSetSize ; MaxChgSetSize ; AvgChgSetSize ; Bugginess
3;src\main\java\org\apache\hedwig\server\meta\SubscriptionDataManager.java;148;221;3;0;1;190;118;0.0;159;118;0.0;41;27;19.0;yes
3;src\main\java\org\apache\hedwig\server\meta\TopicOwnershipManager.java;93;108;2;1;1;104;100;0.0;100;100;0.0;28;21;17.0;yes
3;src\main\java\org\apache\hedwig\server\meta\TopicPersistenceManager.java;88;104;2;1;1;100;96;0.0;96;96;0.0;34;27;20.0;yes
3;src\main\java\org\apache\hedwig\server\meta\ZkMetadataManagerFactory.java;765;945;7;2;1;893;559;2.0;841;559;2.0;59;27;15.0;yes
3;src\main\java\org\apache\hedwig\server\netty\PubSubServer.java;462;687;18;6;4;606;364;1.0;525;364;1.0;346;278;45.0;yes
3;src\main\java\org\apache\hedwig\server\netty\PubSubServerBean.java;66;85;2;1;1;84;77;0.0;83;77;0.0;17;17;11.0;yes
3;src\main\java\org\apache\hedwig\server\netty\PubSubServerMXBean.java;52;63;1;0;1;63;63;0.0;63;63;0.0;17;17;17.0;yes
3;src\main\java\org\apache\hedwig\server\netty\PubSubServerPipelineFactory.java;67;80;2;0;2;78;76;0.0;76;76;0.0;284;278;225.0;yes
3;src\main\java\org\apache\hedwig\server\netty\ServerStats.java;170;217;4;3;2;215;190;0.0;213;190;0.0;55;37;23.0;yes
3;src\main\java\org\apache\hedwig\server\netty\UmbrellaHandler.java;135;193;6;0;4;174;158;0.0;155;158;0.0;305;278;102.0;yes
3;src\main\java\org\apache\hedwig\server\persistence\BookkeeperPersistenceManager.java;1100;2314;17;8;4;1788;736;4.0;1262;736;3.0;317;278;43.0;yes
3;src\main\java\org\apache\hedwig\server\persistence\CacheKey.java;64;78;2;0;2;76;74;0.0;74;74;0.0;284;278;225.0;yes
3;src\main\java\org\apache\hedwig\server\persistence\CacheValue.java;83;131;5;0;4;116;93;0.0;101;93;0.0;298;278;119.0;yes
3;src\main\java\org\apache\hedwig\server\persistence\CancelScanRequest.java;24;27;1;0;1;27;27;0.0;27;27;0.0;7;7;7.0;yes
3;src\main\java\org\apache\hedwig\server\persistence\Factory.java;21;22;1;0;1;22;22;0.0;22;22;0.0;278;278;278.0;yes
3;src\main\java\org\apache\hedwig\server\persistence\LocalDBPersistenceManager.java;415;535;8;1;4;512;426;1.0;489;426;1.0;315;278;88.0;yes
3;src\main\java\org\apache\hedwig\server\persistence\MapMethods.java;49;62;1;0;1;62;62;0.0;62;62;0.0;278;278;278.0;yes
3;src\main\java\org\apache\hedwig\server\persistence\PersistRequest.java;51;67;3;0;3;63;58;0.0;59;58;0.0;286;278;160.0;yes
3;src\main\java\org\apache\hedwig\server\persistence\PersistenceManager.java;89;109;4;0;3;104;91;0.0;99;91;0.0;296;278;126.0;yes
3;src\main\java\org\apache\hedwig\server\persistence\PersistenceManagerWithRangeScan.java;26;29;2;0;2;28;27;0.0;27;27;0.0;284;278;225.0;yes
3;src\main\java\org\apache\hedwig\server\persistence\RangeScanRequest.java;67;81;2;0;2;79;77;0.0;77;77;0.0;284;278;225.0;yes
3;src\main\java\org\apache\hedwig\server\persistence\ReadAheadCache.java;708;1324;14;6;4;1086;703;2.0;848;703;2.0;314;278;54.0;yes
3;src\main\java\org\apache\hedwig\server\persistence\ReadAheadCacheBean.java;53;68;3;2;1;66;64;0.0;64;64;0.0;21;17;10.0;yes
3;src\main\java\org\apache\hedwig\server\persistence\ReadAheadCacheMXBean.java;39;45;1;0;1;45;45;0.0;45;45;0.0;17;17;17.0;yes
3;src\main\java\org\apache\hedwig\server\persistence\ScanCallback.java;55;71;2;0;2;67;63;0.0;63;63;0.0;284;278;225.0;yes
3;src\main\java\org\apache\hedwig\server\persistence\ScanCallbackWithContext.java;47;54;2;0;2;54;37;0.0;54;37;0.0;280;278;143.0;yes
3;src\main\java\org\apache\hedwig\server\persistence\ScanRequest.java;56;66;2;0;2;65;64;0.0;64;64;0.0;284;278;225.0;yes
3;src\main\java\org\apache\hedwig\server\proxy\ChannelTracker.java;104;140;3;0;3;136;124;0.0;132;124;0.0;295;278;159.0;yes
3;src\main\java\org\apache\hedwig\server\proxy\HedwigProxy.java;153;213;8;2;3;195;159;0.0;177;159;0.0;307;278;82.0;yes
3;src\main\java\org\apache\hedwig\server\proxy\ProxyCloseSubscriptionHandler.java;59;70;1;0;1;70;70;0.0;70;70;0.0;27;27;27.0;yes
3;src\main\java\org\apache\hedwig\server\proxy\ProxyConfiguration.java;30;50;3;1;3;43;36;0.0;36;36;0.0;291;278;162.0;yes
3;src\main\java\org\apache\hedwig\server\proxy\ProxyConsumeHandler.java;49;62;2;0;2;60;57;0.0;58;57;0.0;285;278;187.0;yes
3;src\main\java\org\apache\hedwig\server\proxy\ProxyPublishHander.java;52;62;1;0;1;62;62;0.0;62;62;0.0;278;278;278.0;yes
3;src\main\java\org\apache\hedwig\server\proxy\ProxyStartDeliveryHandler.java;110;160;5;1;3;146;129;0.0;132;129;0.0;289;278;117.0;yes
3;src\main\java\org\apache\hedwig\server\proxy\ProxyStopDeliveryHandler.java;63;80;3;1;3;77;73;0.0;74;73;0.0;285;278;128.0;yes
3;src\main\java\org\apache\hedwig\server\proxy\ProxySubscribeHandler.java;72;89;3;0;2;86;82;0.0;83;82;0.0;287;278;182.0;yes
3;src\main\java\org\apache\hedwig\server\proxy\ProxyUnsubscribeHandler.java;61;74;1;0;1;74;74;0.0;74;74;0.0;278;278;278.0;yes
3;src\main\java\org\apache\hedwig\server\regions\HedwigHubClient.java;42;52;2;0;2;50;48;0.0;48;48;0.0;281;278;154.0;yes
3;src\main\java\org\apache\hedwig\server\regions\HedwigHubClientFactory.java;67;88;3;1;3;81;60;0.0;74;60;0.0;287;278;152.0;yes
3;src\main\java\org\apache\hedwig\server\regions\HedwigHubSubscriber.java;76;102;4;0;3;94;70;0.0;86;70;0.0;287;278;127.0;yes
3;src\main\java\org\apache\hedwig\server\regions\RegionManager.java;333;599;9;3;4;477;241;1.0;355;180;1.0;306;278;78.0;yes
3;src\main\java\org\apache\hedwig\server\ssl\SslServerContextFactory.java;44;53;1;0;1;53;53;0.0;53;53;0.0;278;278;278.0;yes
3;src\main\java\org\apache\hedwig\server\subscriptions\AbstractSubscriptionManager.java;705;1142;18;7;3;970;450;2.0;798;450;2.0;314;278;42.0;yes
3;src\main\java\org\apache\hedwig\server\subscriptions\AllToAllTopologyFilter.java;66;91;3;0;2;83;39;0.0;75;39;0.0;288;278;107.0;yes
3;src\main\java\org\apache\hedwig\server\subscriptions\InMemorySubscriptionManager.java;108;167;7;2;4;146;78;0.0;125;78;0.0;295;278;73.0;yes
3;src\main\java\org\apache\hedwig\server\subscriptions\InMemorySubscriptionState.java;181;236;9;3;4;218;81;0.0;200;77;0.0;302;278;61.0;yes
3;src\main\java\org\apache\hedwig\server\subscriptions\MMSubscriptionManager.java;121;188;4;0;1;161;82;0.0;134;82;0.0;57;27;21.0;yes
3;src\main\java\org\apache\hedwig\server\subscriptions\SubscriptionEventListener.java;52;65;2;0;2;61;57;0.0;57;57;0.0;284;278;225.0;yes
3;src\main\java\org\apache\hedwig\server\subscriptions\SubscriptionManager.java;114;143;5;1;3;133;104;0.0;123;104;0.0;294;278;101.0;yes
3;src\main\java\org\apache\hedwig\server\topics\AbstractTopicManager.java;175;228;6;2;4;216;187;0.0;204;187;0.0;299;278;101.0;yes
3;src\main\java\org\apache\hedwig\server\topics\HubInfo.java;142;162;1;0;1;162;162;0.0;162;162;0.0;21;21;21.0;yes
3;src\main\java\org\apache\hedwig\server\topics\HubLoad.java;112;132;2;0;1;131;130;0.0;130;130;0.0;24;21;15.0;yes
3;src\main\java\org\apache\hedwig\server\topics\HubServerManager.java;95;108;1;0;1;108;108;0.0;108;108;0.0;21;21;21.0;yes
3;src\main\java\org\apache\hedwig\server\topics\MMTopicManager.java;324;355;2;1;1;354;353;1.0;353;353;1.0;28;21;17.0;yes
3;src\main\java\org\apache\hedwig\server\topics\TopicManager.java;73;92;3;1;3;86;75;0.0;80;75;0.0;285;278;154.0;yes
3;src\main\java\org\apache\hedwig\server\topics\TopicOwnershipChangeListener.java;24;28;1;0;1;28;28;0.0;28;28;0.0;278;278;278.0;yes
3;src\main\java\org\apache\hedwig\server\topics\TrivialOwnAllTopicManager.java;48;61;3;1;3;59;52;0.0;57;52;0.0;285;278;154.0;yes
3;src\main\java\org\apache\hedwig\server\topics\ZkHubServerManager.java;280;318;2;0;2;312;310;1.0;306;310;1.0;60;41;31.0;yes
3;src\main\java\org\apache\hedwig\server\topics\ZkTopicManager.java;300;862;6;2;3;601;428;1.0;340;428;1.0;308;278;103.0;yes
3;src\main\java\org\apache\hedwig\zookeeper\SafeAsynBKCallback.java;79;164;2;0;2;134;104;0.0;104;104;0.0;284;278;225.0;yes
3;src\main\java\org\apache\hedwig\zookeeper\SafeAsyncCallback.java;30;37;2;1;2;36;35;0.0;35;35;0.0;287;278;158.0;yes
3;src\main\java\org\apache\hedwig\zookeeper\SafeAsyncZKCallback.java;84;100;2;0;2;99;98;0.0;98;98;0.0;284;278;225.0;yes
3;src\main\java\org\apache\hedwig\zookeeper\ZkUtils.java;99;147;4;0;3;132;78;0.0;117;78;0.0;298;278;143.0;yes
3;src\test\java\org\apache\hedwig\HelperMethods.java;51;62;2;0;2;60;57;0.0;58;57;0.0;284;278;225.0;yes
3;src\test\java\org\apache\hedwig\StubCallback.java;42;51;1;0;1;51;51;0.0;51;51;0.0;278;278;278.0;yes
3;src\test\java\org\apache\hedwig\StubScanCallback.java;47;57;1;0;1;57;57;0.0;57;57;0.0;278;278;278.0;yes
3;src\test\java\org\apache\hedwig\client\TestPubSubClient.java;601;778;12;2;4;733;230;2.0;688;230;2.0;374;278;62.0;yes
3;src\test\java\org\apache\hedwig\client\TestSubAfterCloseSub.java;177;298;3;2;2;248;194;1.0;198;194;0.0;21;13;9.0;yes
3;src\test\java\org\apache\hedwig\client\netty\TestMultiplexing.java;377;442;4;1;2;436;431;1.0;430;431;1.0;112;79;38.0;yes
3;src\test\java\org\apache\hedwig\server\HedwigHubTestBase.java;145;214;8;5;4;193;133;0.0;172;133;0.0;314;278;81.0;yes
3;src\test\java\org\apache\hedwig\server\HedwigRegionTestBase.java;250;371;10;4;4;329;221;1.0;287;221;1.0;328;278;71.0;yes
3;src\test\java\org\apache\hedwig\server\LoggingExceptionHandler.java;31;35;1;0;1;35;35;0.0;35;35;0.0;12;12;12.0;yes
3;src\test\java\org\apache\hedwig\server\PubSubServerStandAloneTestBase.java;84;133;7;4;4;118;61;0.0;103;61;0.0;325;278;71.0;yes
3;src\test\java\org\apache\hedwig\server\TestBackwardCompat.java;1014;1300;8;3;3;1249;679;3.0;1198;679;3.0;127;79;23.0;yes
3;src\test\java\org\apache\hedwig\server\TestPubSubServerStartup.java;116;165;7;3;3;152;128;0.0;139;128;0.0;255;172;61.0;yes
3;src\test\java\org\apache\hedwig\server\delivery\StubDeliveryManager.java;78;136;9;3;3;113;65;0.0;90;65;0.0;307;278;64.0;yes
3;src\test\java\org\apache\hedwig\server\delivery\TestFIFODeliveryManager.java;265;355;2;1;2;326;197;1.0;297;197;1.0;5;4;4.0;yes
3;src\test\java\org\apache\hedwig\server\delivery\TestThrottlingDelivery.java;196;285;6;2;3;258;207;1.0;231;207;1.0;118;79;29.0;yes
3;src\test\java\org\apache\hedwig\server\filter\TestMessageFilter.java;347;491;4;1;2;445;320;1.0;399;320;1.0;114;79;39.0;yes
3;src\test\java\org\apache\hedwig\server\handlers\TestBaseHandler.java;90;122;2;0;2;119;116;0.0;116;116;0.0;332;278;179.0;yes
3;src\test\java\org\apache\hedwig\server\handlers\TestSubUnsubHandler.java;149;228;8;0;3;203;166;0.0;178;166;0.0;355;278;79.0;yes
3;src\test\java\org\apache\hedwig\server\integration\TestHedwigHub.java;676;974;10;5;4;857;692;2.0;740;692;2.0;323;278;61.0;yes
3;src\test\java\org\apache\hedwig\server\integration\TestHedwigHubProxy.java;33;36;1;0;1;36;36;0.0;36;36;0.0;12;12;12.0;yes
3;src\test\java\org\apache\hedwig\server\integration\TestHedwigHubRegular.java;33;36;1;0;1;36;36;0.0;36;36;0.0;12;12;12.0;yes
3;src\test\java\org\apache\hedwig\server\integration\TestHedwigHubSSL.java;33;36;1;0;1;36;36;0.0;36;36;0.0;12;12;12.0;yes
3;src\test\java\org\apache\hedwig\server\integration\TestHedwigRegion.java;266;332;8;2;3;316;172;1.0;300;172;1.0;350;278;80.0;yes
3;src\test\java\org\apache\hedwig\server\meta\MetadataManagerFactoryTestCase.java;68;81;2;0;1;80;75;0.0;79;75;0.0;29;27;16.0;yes
3;src\test\java\org\apache\hedwig\server\meta\TestFactoryLayout.java;72;88;2;0;2;86;84;0.0;84;84;0.0;98;79;53.0;yes
3;src\test\java\org\apache\hedwig\server\meta\TestMetadataManager.java;308;481;6;1;2;423;237;1.0;365;237;1.0;121;79;28.0;yes
3;src\test\java\org\apache\hedwig\server\meta\TestMetadataManagerFactory.java;260;314;5;1;2;310;291;1.0;306;291;1.0;109;79;29.0;yes
3;src\test\java\org\apache\hedwig\server\netty\TestPubSubServer.java;224;325;8;4;4;294;260;1.0;263;260;1.0;354;278;81.0;yes
3;src\test\java\org\apache\hedwig\server\netty\TestServerStats.java;36;83;6;3;2;74;26;0.0;65;26;0.0;96;79;21.0;yes
3;src\test\java\org\apache\hedwig\server\netty\WriteRecordingChannel.java;139;170;1;0;1;170;170;0.0;170;170;0.0;278;278;278.0;yes
3;src\test\java\org\apache\hedwig\server\persistence\BookKeeperTestBase.java;221;370;16;7;3;316;126;1.0;262;126;1.0;355;278;49.0;yes
3;src\test\java\org\apache\hedwig\server\persistence\MessageBoundedPersistenceTest.java;227;294;4;1;2;287;241;1.0;280;241;1.0;123;79;40.0;yes
3;src\test\java\org\apache\hedwig\server\persistence\StubPersistenceManager.java;114;149;6;1;4;143;112;0.0;137;112;0.0;298;278;90.0;yes
3;src\test\java\org\apache\hedwig\server\persistence\StubScanCallback.java;39;62;2;0;2;55;48;0.0;48;48;0.0;284;278;225.0;yes
3;src\test\java\org\apache\hedwig\server\persistence\TestBookKeeperPersistenceManager.java;697;863;9;5;3;832;341;2.0;801;334;2.0;125;79;19.0;yes
3;src\test\java\org\apache\hedwig\server\persistence\TestBookKeeperPersistenceManagerBlackBox.java;71;96;3;0;3;91;76;0.0;86;76;0.0;295;278;159.0;yes
3;src\test\java\org\apache\hedwig\server\persistence\TestBookkeeperPersistenceManagerWhiteBox.java;306;393;7;1;4;376;219;1.0;359;214;1.0;343;278;85.0;yes
3;src\test\java\org\apache\hedwig\server\persistence\TestDeadlock.java;237;325;5;3;2;297;272;1.0;269;272;1.0;104;79;28.0;yes
3;src\test\java\org\apache\hedwig\server\persistence\TestLocalDBPersistenceManagerBlackBox.java;44;53;1;0;1;53;53;0.0;53;53;0.0;278;278;278.0;yes
3;src\test\java\org\apache\hedwig\server\persistence\TestPersistenceManagerBlackBox.java;246;324;6;0;4;316;305;1.0;308;305;1.0;345;278;114.0;yes
3;src\test\java\org\apache\hedwig\server\persistence\TestReadAheadCacheBlackBox.java;46;54;1;0;1;54;54;0.0;54;54;0.0;278;278;278.0;yes
3;src\test\java\org\apache\hedwig\server\persistence\TestReadAheadCacheWhiteBox.java;253;384;6;2;4;346;268;1.0;308;268;1.0;339;278;95.0;yes
3;src\test\java\org\apache\hedwig\server\subscriptions\StubSubscriptionManager.java;48;63;4;0;3;59;52;0.0;55;52;0.0;291;278;126.0;yes
3;src\test\java\org\apache\hedwig\server\subscriptions\TestMMSubscriptionManager.java;179;304;9;2;4;261;206;1.0;218;206;0.0;351;278;69.0;yes
3;src\test\java\org\apache\hedwig\server\subscriptions\TestUpdateSubscriptionState.java;216;253;3;1;2;250;246;1.0;247;246;1.0;98;79;41.0;yes
3;src\test\java\org\apache\hedwig\server\topics\StubTopicManager.java;54;68;2;0;2;66;64;0.0;64;64;0.0;284;278;225.0;yes
3;src\test\java\org\apache\hedwig\server\topics\TestConcurrentTopicAcquisition.java;191;210;3;1;2;208;206;0.0;206;206;0.0;89;79;38.0;yes
3;src\test\java\org\apache\hedwig\server\topics\TestHubInfo.java;52;64;2;0;2;63;62;0.0;62;62;0.0;93;79;50.0;yes
3;src\test\java\org\apache\hedwig\server\topics\TestHubLoad.java;51;62;2;0;2;61;60;0.0;60;60;0.0;93;79;50.0;yes
3;src\test\java\org\apache\hedwig\server\topics\TestMMTopicManager.java;266;331;2;0;2;326;321;1.0;321;321;1.0;93;79;50.0;yes
3;src\test\java\org\apache\hedwig\server\topics\TestZkTopicManager.java;273;353;6;1;3;341;311;1.0;329;311;1.0;345;278;108.0;yes
3;src\test\java\org\apache\hedwig\zookeeper\TestZkUtils.java;37;49;2;0;2;48;47;0.0;47;47;0.0;332;278;179.0;yes
3;src\test\java\org\apache\hedwig\zookeeper\ZooKeeperTestBase.java;80;96;3;1;3;95;92;0.0;94;92;0.0;300;278;160.0;yes
4;src\main\java\org\apache\bookkeeper\benchmark\BenchReadThroughputLatency.java;247;297;2;0;1;284;260;1.0;271;260;1.0;12;10;9.0;yes
4;src\main\java\org\apache\bookkeeper\benchmark\BenchThroughputLatency.java;399;646;7;1;3;554;425;1.0;462;425;1.0;36;21;8.0;yes
4;src\main\java\org\apache\bookkeeper\benchmark\MySqlClient.java;121;333;4;0;2;235;137;1.0;137;137;0.0;287;278;138.0;no
4;src\main\java\org\apache\bookkeeper\bookie\Bookie.java;1131;3756;54;28;4;2522;545;6.0;1288;545;3.0;392;278;23.0;yes
4;src\main\java\org\apache\bookkeeper\bookie\BookieException.java;131;224;7;1;4;189;81;0.0;154;81;0.0;316;278;86.0;no
4;src\main\java\org\apache\bookkeeper\bookie\BufferedChannel.java;170;210;5;2;2;195;168;0.0;180;168;0.0;285;278;103.0;no
4;src\main\java\org\apache\bookkeeper\bookie\EntryLogger.java;508;1711;28;14;4;1131;487;3.0;551;487;1.0;353;278;30.0;yes
4;src\main\java\org\apache\bookkeeper\bookie\ExitCode.java;38;40;1;0;1;40;40;0.0;40;40;0.0;7;7;7.0;no
4;src\main\java\org\apache\bookkeeper\bookie\FileInfo.java;326;537;13;5;3;449;124;1.0;361;124;1.0;310;278;52.0;yes
4;src\main\java\org\apache\bookkeeper\bookie\FileSystemUpgrade.java;352;458;7;3;3;426;228;1.0;394;211;1.0;56;26;12.0;no
4;src\main\java\org\apache\bookkeeper\bookie\GarbageCollector.java;46;51;1;0;1;51;51;0.0;51;51;0.0;23;23;23.0;no
4;src\main\java\org\apache\bookkeeper\bookie\HandleFactory.java;28;32;1;0;1;32;32;0.0;32;32;0.0;7;7;7.0;no
4;src\main\java\org\apache\bookkeeper\bookie\HandleFactoryImpl.java;59;82;2;0;1;74;69;0.0;66;69;0.0;11;10;9.0;no
4;src\main\java\org\apache\bookkeeper\bookie\InterleavedLedgerStorage.java;160;316;12;5;3;252;183;1.0;188;183;0.0;99;47;14.0;yes
4;src\main\java\org\apache\bookkeeper\bookie\JournalChannel.java;132;168;4;3;1;163;157;0.0;158;157;0.0;22;13;10.0;yes
4;src\main\java\org\apache\bookkeeper\bookie\LedgerCache.java;41;1456;17;8;4;753;536;2.0;50;536;0.0;340;278;46.0;yes
4;src\main\java\org\apache\bookkeeper\bookie\LedgerCacheImpl.java;855;1266;18;10;3;1111;712;2.0;956;712;2.0;119;47;13.0;yes
4;src\main\java\org\apache\bookkeeper\bookie\LedgerDescriptor.java;53;426;12;3;3;244;133;1.0;62;133;0.0;313;278;61.0;yes
4;src\main\java\org\apache\bookkeeper\bookie\LedgerDescriptorImpl.java;73;157;3;1;1;122;113;0.0;87;113;0.0;17;13;10.0;yes
4;src\main\java\org\apache\bookkeeper\bookie\LedgerDescriptorReadOnlyImpl.java;47;60;3;1;1;56;53;0.0;52;53;0.0;17;13;10.0;yes
4;src\main\java\org\apache\bookkeeper\bookie\LedgerDirsManager.java;244;272;3;2;2;270;240;1.0;268;240;1.0;26;16;11.0;yes
4;src\main\java\org\apache\bookkeeper\bookie\LedgerStorage.java;94;111;2;1;1;110;91;0.0;109;91;0.0;16;13;12.0;yes
4;src\main\java\org\apache\bookkeeper\bookie\MarkerFileChannel.java;124;147;2;0;1;147;147;0.0;147;147;0.0;279;278;169.0;no
4;src\main\java\org\apache\bookkeeper\bookie\ReadOnlyEntryLogger.java;49;60;2;0;1;59;58;0.0;58;58;0.0;26;16;16.0;no
4;src\main\java\org\apache\bookkeeper\bookie\ReadOnlyFileInfo.java;38;44;1;0;1;44;44;0.0;44;44;0.0;15;15;15.0;no
4;src\main\java\org\apache\bookkeeper\bookie\ScanAndCompareGarbageCollector.java;99;108;1;0;1;108;108;0.0;108;108;0.0;23;23;23.0;yes
4;src\main\java\org\apache\bookkeeper\client\BKException.java;291;344;10;1;3;335;249;1.0;326;249;1.0;328;278;63.0;yes
4;src\main\java\org\apache\bookkeeper\client\BookKeeper.java;587;2193;29;14;4;1383;410;3.0;573;410;1.0;371;278;35.0;yes
4;src\main\java\org\apache\bookkeeper\client\BookKeeperAdmin.java;737;1926;25;8;3;1361;714;3.0;796;714;2.0;186;95;20.0;yes
4;src\main\java\org\apache\bookkeeper\client\BookieWatcher.java;267;404;13;6;4;359;204;1.0;314;204;1.0;314;278;53.0;yes
4;src\main\java\org\apache\bookkeeper\client\CRC32DigestManager.java;47;69;4;0;2;62;50;0.0;55;50;0.0;285;278;129.0;no
4;src\main\java\org\apache\bookkeeper\client\DistributionSchedule.java;81;144;7;1;3;117;61;0.0;90;61;0.0;299;278;81.0;no
4;src\main\java\org\apache\bookkeeper\client\LedgerChecker.java;242;297;4;0;1;285;274;1.0;273;274;1.0;26;21;9.0;yes
4;src\main\java\org\apache\bookkeeper\client\LedgerDeleteOp.java;71;131;8;2;4;105;80;0.0;79;80;0.0;328;278;90.0;yes
4;src\main\java\org\apache\bookkeeper\client\LedgerEntry.java;70;184;5;0;3;133;83;0.0;82;83;0.0;288;278;122.0;no
4;src\main\java\org\apache\bookkeeper\client\LedgerFragmentReplicator.java;398;612;4;1;1;517;298;1.0;422;298;1.0;14;8;6.0;yes
4;src\main\java\org\apache\bookkeeper\client\LedgerHandle.java;868;3064;34;18;4;2021;547;5.0;978;547;2.0;361;278;30.0;yes
4;src\main\java\org\apache\bookkeeper\client\LedgerMetadata.java;405;795;22;9;4;631;198;1.0;467;198;1.0;359;278;40.0;yes
4;src\main\java\org\apache\bookkeeper\client\LedgerOpenOp.java;170;397;14;5;4;293;140;1.0;189;140;0.0;337;278;58.0;yes
4;src\main\java\org\apache\bookkeeper\client\LedgerRecoveryOp.java;134;359;15;7;4;256;178;1.0;153;178;0.0;315;278;53.0;yes
4;src\main\java\org\apache\bookkeeper\client\PendingAddOp.java;158;312;12;6;4;247;138;1.0;182;138;0.0;312;278;60.0;yes
4;src\main\java\org\apache\bookkeeper\client\PendingReadOp.java;308;938;20;10;4;648;170;1.0;358;170;1.0;319;278;39.0;yes
4;src\main\java\org\apache\bookkeeper\client\ReadLastConfirmedOp.java;112;273;15;9;3;199;101;0.0;125;101;0.0;207;172;30.0;yes
4;src\main\java\org\apache\bookkeeper\client\ReadOnlyLedgerHandle.java;96;116;4;3;2;111;78;0.0;106;78;0.0;38;28;13.0;yes
4;src\main\java\org\apache\bookkeeper\client\SyncCounter.java;71;87;3;0;2;86;85;0.0;85;85;0.0;285;278;170.0;no
4;src\main\java\org\apache\bookkeeper\conf\ClientConfiguration.java;285;404;11;6;2;359;216;1.0;314;216;1.0;65;44;10.0;yes
4;src\main\java\org\apache\bookkeeper\conf\ServerConfiguration.java;636;795;17;8;3;757;377;2.0;719;377;2.0;89;44;9.0;yes
4;src\main\java\org\apache\bookkeeper\meta\AbstractZkLedgerManager.java;280;687;13;5;3;494;251;1.0;301;251;1.0;123;47;19.0;yes
4;src\main\java\org\apache\bookkeeper\meta\FlatLedgerManager.java;141;355;8;3;3;254;193;1.0;153;193;0.0;102;47;23.0;yes
4;src\main\java\org\apache\bookkeeper\meta\HierarchicalLedgerManager.java;433;876;10;5;3;671;514;2.0;466;514;1.0;102;47;19.0;yes
4;src\main\java\org\apache\bookkeeper\meta\LedgerLayout.java;213;330;7;0;3;287;204;1.0;244;204;1.0;111;47;28.0;no
4;src\main\java\org\apache\bookkeeper\meta\LedgerManager.java;171;376;4;1;2;284;144;1.0;192;144;0.0;64;47;28.0;yes
4;src\main\java\org\apache\bookkeeper\meta\MSLedgerManagerFactory.java;540;903;2;0;2;752;691;2.0;601;691;1.0;31;23;17.0;yes
4;src\main\java\org\apache\bookkeeper\metastore\InMemoryMetaStore.java;63;103;2;0;1;90;81;0.0;77;81;0.0;17;17;11.0;no
4;src\main\java\org\apache\bookkeeper\metastore\InMemoryMetastoreCursor.java;83;110;2;0;1;102;98;0.0;94;98;0.0;17;17;11.0;yes
4;src\main\java\org\apache\bookkeeper\metastore\InMemoryMetastoreTable.java;303;397;2;0;1;367;341;1.0;337;341;1.0;17;17;11.0;no
